requested_date,portfolio_name,total_portfolio_value_estimated,government_bond_exposure,equity_exposure,corporate_bond_exposure,regulatory_status,worst_margin_constraint,worst_margin_value
2025-05-30,Max_Return,546572069.9077744,118053453.3821402,106870607.33425485,143480328.0606243,OK,STATE_MIN_20_PT,65820644.5150262
2025-06-02,Max_Return,546814919.2131869,118141748.31625834,106909658.33048363,143595831.4356898,OK,STATE_MIN_20_PT,65908939.44914433
2025-06-03,Max_Return,546380250.0853918,118171532.64181799,106404038.41323128,143636997.89958727,OK,STATE_MIN_20_PT,65938723.77470398
2025-06-04,Max_Return,546798540.263222,118339393.76859288,106545354.69693762,143746110.6669365,OK,STATE_MIN_20_PT,66106584.90147887
2025-06-05,Max_Return,546657012.5801793,118363818.27586402,106332456.0945294,143793057.07903084,OK,STATE_MIN_20_PT,66131009.40875001
2025-06-09,Max_Return,546734542.9736431,118433268.90584895,106209560.20518944,143924032.73184964,OK,STATE_MIN_20_PT,66200460.03873494
2025-06-10,Max_Return,546390492.119812,118439640.47923997,105835509.5905691,143947660.91924787,OK,STATE_MIN_20_PT,66206831.61212596
2025-06-11,Max_Return,546873673.2828786,118482955.15440841,106208810.10176948,144014226.89594558,OK,STATE_MIN_20_PT,66250146.2872944
2025-06-12,Max_Return,546841791.8972824,118569145.53505114,106011938.03729023,144093027.19418585,OK,STATE_MIN_20_PT,66336336.66793713
2025-06-13,Max_Return,546139504.2464492,118587810.61800697,105279337.48286311,144104675.01482397,OK,STATE_MIN_20_PT,66355001.75089297
2025-06-16,Max_Return,545730953.4803258,118681512.01758118,104671178.70224997,144210581.62973958,OK,STATE_MIN_20_PT,66448703.15046717
2025-06-17,Max_Return,545572642.9401244,118711483.77803852,104443666.35909447,144249811.67223638,OK,STATE_MIN_20_PT,66478674.91092451
2025-06-18,Max_Return,545825755.4867954,118739704.66516428,104629771.34233892,144288598.3485372,OK,STATE_MIN_20_PT,66506895.79805027
2025-06-19,Max_Return,545450182.4729502,118801494.36438541,104129620.89386772,144351386.08394197,OK,STATE_MIN_20_PT,66568685.4972714
2025-06-20,Max_Return,546198203.0354373,118837749.32259606,104806896.31332788,144385876.26875842,OK,STATE_MIN_20_PT,66604940.45548205
2025-06-23,Max_Return,546262709.5216079,118951074.44354558,104629232.66925114,144514721.27805611,OK,STATE_MIN_20_PT,66718265.57643157
2025-06-24,Max_Return,545791458.5133353,118980772.78185126,104091676.69916508,144551327.90156382,OK,STATE_MIN_20_PT,66747963.914737254
2025-06-25,Max_Return,547388925.4017811,119009097.58909449,105622717.62364939,144589429.05828208,OK,STATE_MIN_20_PT,66776288.72198048
2025-06-27,Max_Return,548481791.546102,119034510.43639329,106649529.05537742,144630070.9235763,OK,STATE_MIN_20_PT,66801701.56927928
2025-06-30,Max_Return,549497614.5242796,119128649.477137,107452293.82458545,144748990.091802,OK,STATE_MIN_20_PT,66895840.61002299
2025-07-01,Max_Return,549850646.794601,119158815.5735547,107735805.85129909,144788344.2389921,OK,STATE_MIN_20_PT,66926006.70644069
2025-07-02,Max_Return,550026273.449248,119165922.6148143,107888171.17791513,144804498.5257634,OK,STATE_MIN_20_PT,66933113.74770029
2025-07-03,Max_Return,550629213.4305145,119200341.46748978,108414430.99664116,144846759.83562845,OK,STATE_MIN_20_PT,66967532.60037577
2025-07-04,Max_Return,551585006.8150966,119230368.76365384,109300904.67591883,144886052.24476892,OK,STATE_MIN_20_PT,66997559.89653984
2025-07-07,Max_Return,552608196.3621573,119320461.573701,110116147.59131369,145003906.0663876,OK,STATE_MIN_20_PT,67087652.70658699
2025-07-08,Max_Return,552415895.7857138,119350496.21164331,109854535.466847,145043182.97646844,OK,STATE_MIN_20_PT,67117687.3445293
2025-07-09,Max_Return,553006402.2764904,119415835.27269603,110334302.76759686,145088583.1054423,OK,STATE_MIN_20_PT,67183026.40558203
2025-07-10,Max_Return,552659167.1288085,119463454.69389829,109874566.80378753,145153464.50036758,OK,STATE_MIN_20_PT,67230645.82678428
2025-07-11,Max_Return,552432172.2689686,119489423.57165015,109585999.69622709,145189067.87033612,OK,STATE_MIN_20_PT,67256614.70453614
2025-07-14,Max_Return,552362672.3592985,119576051.39341229,109324230.20926495,145294709.62586617,OK,STATE_MIN_20_PT,67343242.52629828
2025-07-15,Max_Return,552260576.8539566,119595544.2124732,109177653.4230691,145319698.0876591,OK,STATE_MIN_20_PT,67362735.34535919
2025-07-16,Max_Return,554682105.2547817,119626770.76255654,111527706.65772034,145359946.70374975,OK,STATE_MIN_20_PT,67393961.89544253
2025-07-17,Max_Return,553410855.2382083,119656775.39312677,110187240.96920463,145399157.74512184,OK,STATE_MIN_20_PT,67423966.52601276
2025-07-18,Max_Return,554728045.2581763,119688671.39802158,111431419.34488927,145440273.38451043,OK,STATE_MIN_20_PT,67455862.53090757
2025-07-21,Max_Return,557162063.9275424,119778635.39556523,113656795.87881097,145558951.5224111,OK,STATE_MIN_20_PT,67545826.52845122
2025-07-22,Max_Return,559081138.026538,119813594.01570717,115488203.84230502,145611659.0377707,OK,STATE_MIN_20_PT,67580785.14859316
2025-07-23,Max_Return,558649280.2006786,119862124.10220417,114960282.94595364,145659192.02176568,OK,STATE_MIN_20_PT,67629315.23509017
2025-07-24,Max_Return,559140301.5744584,119892130.01303871,115382144.25540538,145698346.17525917,OK,STATE_MIN_20_PT,67659321.1459247
2025-07-28,Max_Return,559272613.0809462,120012462.1216542,115235456.66554071,145857013.1629962,OK,STATE_MIN_20_PT,67779653.25454019
2025-07-29,Max_Return,559911114.2431974,120045016.64508417,115801334.65477322,145897081.81258482,OK,STATE_MIN_20_PT,67812207.77797017
2025-07-30,Max_Return,560403183.0618211,120075030.31725,116224242.66975066,145936228.9440653,OK,STATE_MIN_20_PT,67842221.45013599
2025-07-31,Max_Return,560306280.7391071,120105046.29051678,116058180.58445339,145975372.73338187,OK,STATE_MIN_20_PT,67872237.42340277
2025-08-01,Max_Return,560331520.0786084,120135064.5662562,115994228.00731549,146034546.3742816,OK,STATE_MIN_20_PT,67902255.69914219
2025-08-04,Max_Return,559797939.5953231,120200105.12562391,115288138.12885465,146142015.21008942,OK,STATE_MIN_20_PT,67967296.2585099
2025-08-05,Max_Return,558845737.8861867,120220170.0385587,114291224.2941123,146166662.4227606,OK,STATE_MIN_20_PT,67987361.1714447
2025-08-06,Max_Return,556540145.0649227,120250217.88924435,111916452.19286168,146205793.8520615,OK,STATE_MIN_20_PT,68017409.02213034
2025-08-07,Max_Return,558128587.6525655,120275870.74085195,113452818.94860184,146232216.8323565,OK,STATE_MIN_20_PT,68043061.87373795
2025-08-08,Max_Return,557792980.83277,120305902.73330927,113066895.15833071,146252501.8103749,OK,STATE_MIN_20_PT,68073093.86619526
2025-08-11,Max_Return,557419679.370456,120335872.25958034,112602698.87890798,146313427.1012126,OK,STATE_MIN_20_PT,68103063.39246634
2025-08-12,Max_Return,557461434.8494246,120361715.6256539,112585531.86007574,146346506.23293987,OK,STATE_MIN_20_PT,68128906.75853989
2025-08-14,Max_Return,557343228.6546416,120430466.49641089,112290342.53295037,146454738.4945252,OK,STATE_MIN_20_PT,68197657.62929688
2025-08-15,Max_Return,557128320.0050958,120515623.36559711,111921857.08352463,146523158.42521894,OK,STATE_MIN_20_PT,68282814.4984831
2025-08-18,Max_Return,556838313.4504058,120580289.07736494,111457630.87310976,146632712.36917603,OK,STATE_MIN_20_PT,68347480.21025093
2025-08-19,Max_Return,556341394.564934,120616620.80655414,110875878.80485937,146681213.82276538,OK,STATE_MIN_20_PT,68383811.93944013
2025-08-20,Max_Return,554977552.2832357,120654319.76595771,109435580.13475467,146719971.25176817,OK,STATE_MIN_20_PT,68421510.8988437
2025-08-21,Max_Return,553954050.3645647,120684331.28384216,108342916.25328815,146759121.69667917,OK,STATE_MIN_20_PT,68451522.41672815
2025-08-22,Max_Return,554095125.2595105,120714347.74800529,108414830.03996412,146798266.34078592,OK,STATE_MIN_20_PT,68481538.88089128
2025-08-25,Max_Return,554357467.2248857,120745845.06436628,108586402.11848894,146857538.91127545,OK,STATE_MIN_20_PT,68513036.19725227
2025-08-26,Max_Return,555672841.0875528,120780860.66495073,109824929.87030292,146899369.4215441,OK,STATE_MIN_20_PT,68548051.79783672
2025-08-27,Max_Return,556214193.9775276,120768037.28282756,110381225.06687245,146897250.49707258,OK,STATE_MIN_20_PT,68535228.41571355
2025-08-28,Max_Return,555960060.4209349,120798573.42260163,110057338.71878839,146936467.14878988,OK,STATE_MIN_20_PT,68565764.55548762
2025-08-29,Max_Return,556010045.843543,120829112.20837194,110037576.41497247,146975676.08944348,OK,STATE_MIN_20_PT,68596303.34125793
2025-09-01,Max_Return,556293663.7531658,120937910.45989051,110080298.38470793,147107773.77781236,OK,STATE_MIN_20_PT,68705101.5927765
2025-09-02,Max_Return,555167545.679487,121022314.99763715,108793975.91069695,147183573.6403978,OK,STATE_MIN_20_PT,68789506.13052315
2025-09-03,Max_Return,555539975.3347114,121052863.11403477,109097980.62082933,147221450.4690922,OK,STATE_MIN_20_PT,68820054.24692076
2025-09-05,Max_Return,555721926.2924639,121114116.1567419,109139704.75352418,147300424.25144273,OK,STATE_MIN_20_PT,68881307.2896279
2025-09-08,Max_Return,554927142.0838997,121205183.33610733,108136569.63659352,147417707.9804439,OK,STATE_MIN_20_PT,68972374.46899332
2025-09-09,Max_Return,555400651.8758929,121193676.40027204,108631118.21233773,147408176.13252792,OK,STATE_MIN_20_PT,68960867.53315803
2025-09-10,Max_Return,555505769.0116901,121320123.66809006,108523502.33968113,147494461.87316376,OK,STATE_MIN_20_PT,69087314.80097605
2025-09-11,Max_Return,556374288.7586439,121343120.98726328,109341901.11208959,147521585.52853596,OK,STATE_MIN_20_PT,69110312.12014927
2025-09-12,Max_Return,556666131.2097049,121373585.1801524,109492508.57132505,147632356.3274724,OK,STATE_MIN_20_PT,69140776.3130384
2025-09-15,Max_Return,557820451.6024027,121421814.27615497,110500147.0056965,147730809.189796,OK,STATE_MIN_20_PT,69189005.40904096
2025-09-16,Max_Return,558132704.3890967,121493608.29940791,110655196.02456981,147816218.934364,OK,STATE_MIN_20_PT,69260799.4322939
2025-09-17,Max_Return,559493264.9642302,121527486.65053019,111928103.42058569,147869993.76235908,OK,STATE_MIN_20_PT,69294677.78341618
2025-09-18,Max_Return,559677088.936013,121556980.69915405,112044837.19314906,147907589.91295478,OK,STATE_MIN_20_PT,69324171.83204004
2025-09-19,Max_Return,559444499.3030288,121586798.41469295,111744947.28219292,147945072.47538793,OK,STATE_MIN_20_PT,69353989.54757895
2025-09-22,Max_Return,559161334.815659,121679389.38973589,111253194.47512816,148061069.8200398,OK,STATE_MIN_20_PT,69446580.52262188
2025-09-23,Max_Return,558991214.6723375,121710215.01504448,111013342.71285582,148099975.8136821,OK,STATE_MIN_20_PT,69477406.14793047
2025-09-24,Max_Return,559015965.5354986,121741041.38448508,110968364.49727471,148138878.5229836,OK,STATE_MIN_20_PT,69508232.51737107
2025-09-25,Max_Return,558625380.9071691,121771868.4934366,110508053.34390038,148177777.93907693,OK,STATE_MIN_20_PT,69539059.6263226
2025-09-26,Max_Return,559135862.3437009,121802696.33652155,110949669.96471632,148215814.91170782,OK,STATE_MIN_20_PT,69569887.46940754
2025-09-29,Max_Return,559179038.3635796,121895184.21712199,110783682.72077185,148332490.29493064,OK,STATE_MIN_20_PT,69662375.35000798
2025-09-30,Max_Return,559461070.3377775,121926014.94487,110995998.83599135,148371375.42616102,OK,STATE_MIN_20_PT,69693206.07775599
2025-10-01,Max_Return,560042271.6000845,121956846.38079166,111507486.87799872,148410257.21053904,OK,STATE_MIN_20_PT,69724037.51367766
2025-10-02,Max_Return,559439613.465507,121987678.51991999,110835118.17613167,148449135.63870025,OK,STATE_MIN_20_PT,69754869.65280598
2025-10-03,Max_Return,558551490.0280714,122010639.49160914,109899785.23971698,148473384.16599008,OK,STATE_MIN_20_PT,69777830.62449513
2025-10-06,Max_Return,559312304.4197971,122412942.76912591,109963283.27792393,148768397.24199215,OK,STATE_MIN_20_PT,70180133.9020119
2025-10-07,Max_Return,559059019.4208926,122443552.76376146,109641019.18819195,148806766.3381841,OK,STATE_MIN_20_PT,70210743.89664745
2025-10-08,Max_Return,559427343.3446206,122474159.7029663,109940201.10827488,148845301.4026244,OK,STATE_MIN_20_PT,70241350.8358523
2025-10-09,Max_Return,559879651.1526227,122504767.87696457,110323367.79895233,148883834.3459507,OK,STATE_MIN_20_PT,70271959.00985056
2025-10-10,Max_Return,560638062.2139449,122584360.23124878,110924053.12573561,148961967.72620547,OK,STATE_MIN_20_PT,70351551.36413477
2025-10-13,Max_Return,560515408.6924975,122720239.8116245,110535474.57547757,149092013.17464024,OK,STATE_MIN_20_PT,70487430.94451049
2025-10-14,Max_Return,559736646.6603403,122709066.05597973,109749708.94081324,149110190.53279224,OK,STATE_MIN_20_PT,70476257.18886572
2025-10-16,Max_Return,560023541.8897142,122811288.37385938,109821719.07092917,149222853.31417048,OK,STATE_MIN_20_PT,70578479.50674537
2025-10-17,Max_Return,560785995.6468133,122841676.70235033,110479608.94378105,149297028.86992675,OK,STATE_MIN_20_PT,70608867.83523633
2025-10-20,Max_Return,560557093.8396554,122938311.30594063,110036701.16875716,149414400.23420256,OK,STATE_MIN_20_PT,70705502.43882662
2025-10-21,Max_Return,562853175.3613114,122994618.12515464,112226669.93944925,149464206.16595238,OK,STATE_MIN_20_PT,70761809.25804064
2025-10-22,Max_Return,564036142.907299,123034345.02840334,113323515.06836191,149510601.67977858,OK,STATE_MIN_20_PT,70801536.16128933
2025-10-23,Max_Return,565766894.958919,123077300.55528744,114965718.35244189,149556194.92043468,OK,STATE_MIN_20_PT,70844491.68817343
2025-10-24,Max_Return,565252995.1225812,123107985.87712471,114348829.79709509,149628498.3176064,OK,STATE_MIN_20_PT,70875177.0100107
2025-10-27,Max_Return,565724813.2008929,123214436.74038334,114563397.28762068,149779298.04213393,OK,STATE_MIN_20_PT,70981627.87326933
2025-10-28,Max_Return,566019222.4669285,123244105.87460099,114790107.82311618,149817327.63845605,OK,STATE_MIN_20_PT,71011297.00748698
2025-10-29,Max_Return,566548421.9109325,123270656.44222644,115264226.2455739,149845858.09237707,OK,STATE_MIN_20_PT,71037847.57511243
2025-10-30,Max_Return,567218646.8094616,123302041.49810684,115864557.66630958,149884366.51428995,OK,STATE_MIN_20_PT,71069232.63099283
2025-10-31,Max_Return,567659945.6953013,123337318.09980753,116226154.16067904,149928792.30405957,OK,STATE_MIN_20_PT,71104509.23269352
2025-11-03,Max_Return,567954765.3837748,123437647.74262115,116300448.5007827,150048988.00961578,OK,STATE_MIN_20_PT,71204838.87550715
2025-11-04,Max_Return,567422665.7961421,123467262.43490633,115700784.28390378,150086937.9465769,OK,STATE_MIN_20_PT,71234453.56779233
2025-11-05,Max_Return,567690586.9415722,123497826.73707275,115899866.33260733,150125212.74113697,OK,STATE_MIN_20_PT,71265017.86995874
2025-11-06,Max_Return,568016294.6329337,123528391.97448035,116156736.59407483,150163484.93362337,OK,STATE_MIN_20_PT,71295583.10736634
2025-11-07,Max_Return,567984065.4614029,123542986.13891572,116102213.12947574,150171185.06225634,OK,STATE_MIN_20_PT,71310177.27180171
2025-11-10,Max_Return,568952001.0204937,123666151.42978214,116813368.21587384,150304800.24408257,OK,STATE_MIN_20_PT,71433342.56266813
2025-11-11,Max_Return,569647744.3456131,123713016.88393807,117400299.20151743,150366747.12940255,OK,STATE_MIN_20_PT,71480208.01682407
2025-11-12,Max_Return,570286210.3674562,123743927.81468186,117969330.58823995,150405270.8337794,OK,STATE_MIN_20_PT,71511118.94756785
2025-11-13,Max_Return,572898122.8656139,123774487.10326615,120512447.19001812,150443507.44157457,OK,STATE_MIN_20_PT,71541678.23615214
2025-11-14,Max_Return,573499091.2126601,123805047.21203548,121044621.58303912,150481741.28683028,OK,STATE_MIN_20_PT,71572238.34492147
2025-11-17,Max_Return,575084534.0625398,123895561.60264806,122425960.54757532,150595330.78156143,OK,STATE_MIN_20_PT,71662752.73553406
2025-11-18,Max_Return,575646417.3270061,123919058.40574294,122926805.45607285,150632872.33443505,OK,STATE_MIN_20_PT,71686249.53862894
2025-11-19,Max_Return,576317061.7411467,123951484.25083847,123526851.12260854,150671045.2369445,OK,STATE_MIN_20_PT,71718675.38372447
2025-11-20,Max_Return,577393644.0673125,123982055.32477318,124534640.20936748,150709267.40241677,OK,STATE_MIN_20_PT,71749246.45765917
2025-11-21,Max_Return,578528426.9065268,124014778.08345176,125579314.85263476,150766652.83968523,OK,STATE_MIN_20_PT,71781969.21633776
2025-11-24,Max_Return,579074969.537034,124098167.68871364,125925664.36652592,150883456.35103944,OK,STATE_MIN_20_PT,71865358.82159963
2025-11-25,Max_Return,578936749.1582046,124128399.67295651,125719171.71312943,150921496.6413634,OK,STATE_MIN_20_PT,71895590.8058425
2025-11-26,Max_Return,577752433.3373888,124158973.05693842,124466124.17417191,150959654.97552338,OK,STATE_MIN_20_PT,71926164.18982442
2025-11-27,Max_Return,577460952.6882582,124189547.27632496,124105914.01922068,150997810.26195747,OK,STATE_MIN_20_PT,71956738.40921095
2025-11-28,Max_Return,577942798.417905,124222458.30390826,124514973.1243416,151037685.85889986,OK,STATE_MIN_20_PT,71989649.43679425
2025-12-01,Max_Return,577946035.9893053,124314195.97456509,124312042.36465928,151152116.51932567,OK,STATE_MIN_20_PT,72081387.10745108
2025-12-02,Max_Return,578280241.8248984,124344688.16583517,124578011.42751847,151189861.1007896,OK,STATE_MIN_20_PT,72111879.29872116
2025-12-03,Max_Return,578325866.9364066,124392831.56076515,124507490.15765242,151257864.0872339,OK,STATE_MIN_20_PT,72160022.69365114
2025-12-04,Max_Return,579216057.5161555,124447194.78515092,125281790.64056316,151319390.95968634,OK,STATE_MIN_20_PT,72214385.91803691
2025-12-05,Max_Return,580085723.9810132,124534740.27530871,126040648.3696644,151342654.20528498,OK,STATE_MIN_20_PT,72301931.4081947
2025-12-08,Max_Return,579095689.6150444,124625714.12398958,124845508.03733718,151456786.32296258,OK,STATE_MIN_20_PT,72392905.25687557
2025-12-09,Max_Return,578981987.6742313,124643462.68118033,124685317.72241014,151485526.13988557,OK,STATE_MIN_20_PT,72410653.81406632
2025-12-10,Max_Return,578473956.6423802,124674643.34344201,124107794.76542741,151523837.4027556,OK,STATE_MIN_20_PT,72441834.476328
2025-12-11,Max_Return,578774496.1479354,124720421.82139045,124319622.27270895,151566770.92308095,OK,STATE_MIN_20_PT,72487612.95427644
2025-12-12,Max_Return,579272171.6949201,124741335.79685754,124761502.30513142,151601652.46217597,OK,STATE_MIN_20_PT,72508526.92974353
2025-12-15,Max_Return,579766582.9635909,124842404.55704547,125038436.32763848,151718060.94815177,OK,STATE_MIN_20_PT,72609595.68993147
2025-12-16,Max_Return,579792623.2109072,124877325.02734828,124988609.73943146,151759007.31337243,OK,STATE_MIN_20_PT,72644516.16023427
2025-12-18,Max_Return,580430693.7183912,124950918.50219546,125471811.13040885,151840282.9550317,OK,STATE_MIN_20_PT,72718109.63508146
2025-12-19,Max_Return,580465803.5494819,124981854.33941442,125437985.68245158,151878282.39686072,OK,STATE_MIN_20_PT,72749045.47230041
2025-12-22,Max_Return,580339692.2809393,125077164.51194698,125101160.9138706,151993685.7243666,OK,STATE_MIN_20_PT,72844355.64483297
2025-12-23,Max_Return,580642302.6692837,125141621.75261423,125277336.64450294,152055663.14141145,OK,STATE_MIN_20_PT,72908812.88550022
2025-12-24,Max_Return,579977365.7317638,125172621.1735981,124543428.38379934,152093635.0436112,OK,STATE_MIN_20_PT,72939812.30648409
